,id_fine,id_coarse,name_fine,name_coarse,id,image
473,54,2,orchid,flowers,473,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9520.png
474,82,2,sunflower,flowers,474,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9532.png
475,62,2,poppy,flowers,475,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9563.png
476,70,2,rose,flowers,476,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9565.png
477,92,2,tulip,flowers,477,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9633.png
478,62,2,poppy,flowers,478,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9639.png
479,54,2,orchid,flowers,479,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9653.png
480,92,2,tulip,flowers,480,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9659.png
481,62,2,poppy,flowers,481,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9661.png
482,54,2,orchid,flowers,482,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9677.png
483,82,2,sunflower,flowers,483,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9681.png
484,62,2,poppy,flowers,484,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9703.png
485,82,2,sunflower,flowers,485,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9711.png
486,82,2,sunflower,flowers,486,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9775.png
487,62,2,poppy,flowers,487,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9794.png
488,92,2,tulip,flowers,488,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9859.png
489,70,2,rose,flowers,489,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9865.png
490,82,2,sunflower,flowers,490,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9876.png
491,70,2,rose,flowers,491,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9884.png
492,82,2,sunflower,flowers,492,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9907.png
493,62,2,poppy,flowers,493,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9908.png
494,82,2,sunflower,flowers,494,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9920.png
495,92,2,tulip,flowers,495,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9938.png
496,82,2,sunflower,flowers,496,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9940.png
497,62,2,poppy,flowers,497,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9943.png
498,54,2,orchid,flowers,498,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9955.png
499,70,2,rose,flowers,499,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9999.png
500,57,4,pear,fruit_and_vegetables,500,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5309.png
501,90,18,train,vehicles_1,501,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6389.png
502,55,0,otter,aquatic_mammals,502,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6680.png
503,52,17,oak_tree,trees,503,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9981.png
504,61,3,plate,food_containers,504,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9489.png
505,60,10,plain,large_natural_outdoor_scenes,505,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8380.png
506,39,5,keyboard,household_electrical_devices,506,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5577.png
507,53,4,orange,fruit_and_vegetables,507,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/847.png
508,60,10,plain,large_natural_outdoor_scenes,508,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9057.png
509,72,0,seal,aquatic_mammals,509,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4652.png
510,9,3,bottle,food_containers,510,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5810.png
511,46,14,man,people,511,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4684.png
512,27,15,crocodile,reptiles,512,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9234.png
513,61,3,plate,food_containers,513,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1729.png
514,10,3,bowl,food_containers,514,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1410.png
515,73,1,shark,fish,515,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8230.png
516,50,16,mouse,small_mammals,516,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8156.png
517,38,11,kangaroo,large_omnivores_and_herbivores,517,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2820.png
518,86,5,telephone,household_electrical_devices,518,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7913.png
519,33,10,forest,large_natural_outdoor_scenes,519,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2411.png
520,16,3,can,food_containers,520,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4994.png
521,33,10,forest,large_natural_outdoor_scenes,521,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8067.png
522,90,18,train,vehicles_1,522,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7222.png
523,13,18,bus,vehicles_1,523,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7441.png
524,19,11,cattle,large_omnivores_and_herbivores,524,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2614.png
525,76,9,skyscraper,large_man-made_outdoor_things,525,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7893.png
526,48,18,motorcycle,vehicles_1,526,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6022.png
527,37,9,house,large_man-made_outdoor_things,527,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2455.png
528,32,1,flatfish,fish,528,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8134.png
529,1,1,aquarium_fish,fish,529,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3190.png
530,44,15,lizard,reptiles,530,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7729.png
531,20,6,chair,household_furniture,531,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6943.png
532,59,17,pine_tree,trees,532,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4137.png
533,99,13,worm,non-insect_invertebrates,533,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8832.png
534,37,9,house,large_man-made_outdoor_things,534,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2789.png
535,63,12,porcupine,medium_mammals,535,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9415.png
536,3,8,bear,large_carnivores,536,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3688.png
537,27,15,crocodile,reptiles,537,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5483.png
538,72,0,seal,aquatic_mammals,538,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2807.png
539,15,11,camel,large_omnivores_and_herbivores,539,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5293.png
540,89,19,tractor,vehicles_2,540,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2171.png
541,35,14,girl,people,541,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8396.png
542,40,5,lamp,household_electrical_devices,542,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3524.png
543,99,13,worm,non-insect_invertebrates,543,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1191.png
544,76,9,skyscraper,large_man-made_outdoor_things,544,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1666.png
545,22,5,clock,household_electrical_devices,545,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4779.png
546,64,12,possum,medium_mammals,546,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2528.png
547,75,12,skunk,medium_mammals,547,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7011.png
548,15,11,camel,large_omnivores_and_herbivores,548,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5029.png
549,14,7,butterfly,insects,549,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5507.png
550,99,13,worm,non-insect_invertebrates,550,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5930.png
551,72,0,seal,aquatic_mammals,551,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6473.png
552,73,1,shark,fish,552,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/43.png
553,71,10,sea,large_natural_outdoor_scenes,553,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6315.png
554,71,10,sea,large_natural_outdoor_scenes,554,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6283.png
555,32,1,flatfish,fish,555,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5847.png
556,61,3,plate,food_containers,556,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1127.png
557,53,4,orange,fruit_and_vegetables,557,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6931.png
558,85,19,tank,vehicles_2,558,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4864.png
559,2,14,baby,people,559,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5331.png
560,27,15,crocodile,reptiles,560,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4479.png
561,80,16,squirrel,small_mammals,561,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9825.png
562,14,7,butterfly,insects,562,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6434.png
563,84,6,table,household_furniture,563,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3622.png
564,81,19,streetcar,vehicles_2,564,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9167.png
565,67,1,ray,fish,565,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9215.png
566,48,18,motorcycle,vehicles_1,566,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/354.png
567,40,5,lamp,household_electrical_devices,567,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6031.png
568,0,4,apple,fruit_and_vegetables,568,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9387.png
569,98,14,woman,people,569,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4876.png
570,19,11,cattle,large_omnivores_and_herbivores,570,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2489.png
571,31,11,elephant,large_omnivores_and_herbivores,571,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6567.png
572,41,19,lawn_mower,vehicles_2,572,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2106.png
573,64,12,possum,medium_mammals,573,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5347.png
574,24,7,cockroach,insects,574,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/858.png
575,57,4,pear,fruit_and_vegetables,575,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6263.png
576,18,7,caterpillar,insects,576,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1281.png
577,99,13,worm,non-insect_invertebrates,577,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2434.png
578,61,3,plate,food_containers,578,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7392.png
579,37,9,house,large_man-made_outdoor_things,579,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6790.png
580,86,5,telephone,household_electrical_devices,580,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9374.png
581,83,4,sweet_pepper,fruit_and_vegetables,581,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5404.png
582,71,10,sea,large_natural_outdoor_scenes,582,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2575.png
583,22,5,clock,household_electrical_devices,583,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4369.png
584,9,3,bottle,food_containers,584,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2993.png
585,47,17,maple_tree,trees,585,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2270.png
586,0,4,apple,fruit_and_vegetables,586,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1925.png
587,72,0,seal,aquatic_mammals,587,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7196.png
588,98,14,woman,people,588,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/431.png
589,93,15,turtle,reptiles,589,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7142.png
590,41,19,lawn_mower,vehicles_2,590,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/876.png
591,89,19,tractor,vehicles_2,591,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6398.png
592,5,6,bed,household_furniture,592,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1331.png
593,94,6,wardrobe,household_furniture,593,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/647.png
594,57,4,pear,fruit_and_vegetables,594,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3344.png
595,72,0,seal,aquatic_mammals,595,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7299.png
596,56,17,palm_tree,trees,596,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4362.png
597,5,6,bed,household_furniture,597,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9279.png
598,98,14,woman,people,598,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7455.png
599,4,0,beaver,aquatic_mammals,599,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9459.png
600,65,16,rabbit,small_mammals,600,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6969.png
601,20,6,chair,household_furniture,601,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/111.png
602,12,9,bridge,large_man-made_outdoor_things,602,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5049.png
603,89,19,tractor,vehicles_2,603,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9673.png
604,56,17,palm_tree,trees,604,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1451.png
605,24,7,cockroach,insects,605,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4392.png
606,28,3,cup,food_containers,606,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4869.png
607,6,7,bee,insects,607,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7019.png
608,73,1,shark,fish,608,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6613.png
609,29,15,dinosaur,reptiles,609,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8965.png
610,15,11,camel,large_omnivores_and_herbivores,610,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7200.png
611,10,3,bowl,food_containers,611,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5508.png
612,81,19,streetcar,vehicles_2,612,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7628.png
613,4,0,beaver,aquatic_mammals,613,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4817.png
614,88,8,tiger,large_carnivores,614,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2454.png
615,57,4,pear,fruit_and_vegetables,615,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8157.png
616,3,8,bear,large_carnivores,616,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/396.png
617,78,15,snake,reptiles,617,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1518.png
618,80,16,squirrel,small_mammals,618,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/246.png
619,48,18,motorcycle,vehicles_1,619,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3893.png
620,86,5,telephone,household_electrical_devices,620,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8435.png
621,94,6,wardrobe,household_furniture,621,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/797.png
622,96,17,willow_tree,trees,622,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6836.png
623,55,0,otter,aquatic_mammals,623,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6090.png
624,97,8,wolf,large_carnivores,624,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5291.png
625,8,18,bicycle,vehicles_1,625,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8326.png
626,2,14,baby,people,626,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6374.png
627,94,6,wardrobe,household_furniture,627,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6783.png
628,41,19,lawn_mower,vehicles_2,628,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6464.png
629,32,1,flatfish,fish,629,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6158.png
630,64,12,possum,medium_mammals,630,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5502.png
631,22,5,clock,household_electrical_devices,631,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9471.png
632,87,5,television,household_electrical_devices,632,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1839.png
633,89,19,tractor,vehicles_2,633,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6930.png
634,25,6,couch,household_furniture,634,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2204.png
635,69,19,rocket,vehicles_2,635,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4235.png
636,90,18,train,vehicles_1,636,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3897.png
637,89,19,tractor,vehicles_2,637,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9969.png
638,42,8,leopard,large_carnivores,638,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7609.png
639,11,14,boy,people,639,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1399.png
640,33,10,forest,large_natural_outdoor_scenes,640,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9961.png
641,56,17,palm_tree,trees,641,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2379.png
642,34,12,fox,medium_mammals,642,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8187.png
643,59,17,pine_tree,trees,643,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4583.png
644,5,6,bed,household_furniture,644,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2044.png
645,4,0,beaver,aquatic_mammals,645,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3916.png
646,27,15,crocodile,reptiles,646,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8083.png
647,34,12,fox,medium_mammals,647,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4991.png
648,61,3,plate,food_containers,648,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6590.png
649,7,7,beetle,insects,649,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9257.png
650,80,16,squirrel,small_mammals,650,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6085.png
651,85,19,tank,vehicles_2,651,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6903.png
652,87,5,television,household_electrical_devices,652,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2600.png
653,10,3,bowl,food_containers,653,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6565.png
654,84,6,table,household_furniture,654,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6964.png
655,78,15,snake,reptiles,655,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2844.png
656,42,8,leopard,large_carnivores,656,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8310.png
657,60,10,plain,large_natural_outdoor_scenes,657,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8534.png
658,85,19,tank,vehicles_2,658,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6307.png
659,14,7,butterfly,insects,659,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4594.png
660,59,17,pine_tree,trees,660,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3917.png
661,48,18,motorcycle,vehicles_1,661,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4028.png
662,77,13,snail,non-insect_invertebrates,662,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4241.png
663,35,14,girl,people,663,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2230.png
664,76,9,skyscraper,large_man-made_outdoor_things,664,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1242.png
665,83,4,sweet_pepper,fruit_and_vegetables,665,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7007.png
666,69,19,rocket,vehicles_2,666,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7528.png
667,58,18,pickup_truck,vehicles_1,667,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/149.png
668,67,1,ray,fish,668,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2927.png
669,37,9,house,large_man-made_outdoor_things,669,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8738.png
670,56,17,palm_tree,trees,670,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6232.png
671,74,16,shrew,small_mammals,671,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7759.png
672,7,7,beetle,insects,672,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3103.png
673,22,5,clock,household_electrical_devices,673,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6673.png
674,18,7,caterpillar,insects,674,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/91.png
675,84,6,table,household_furniture,675,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3215.png
676,16,3,can,food_containers,676,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9655.png
677,56,17,palm_tree,trees,677,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9086.png
678,19,11,cattle,large_omnivores_and_herbivores,678,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2759.png
679,4,0,beaver,aquatic_mammals,679,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4749.png
680,42,8,leopard,large_carnivores,680,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5185.png
681,97,8,wolf,large_carnivores,681,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9948.png
682,95,0,whale,aquatic_mammals,682,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2458.png
683,90,18,train,vehicles_1,683,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3377.png
684,28,3,cup,food_containers,684,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7204.png
685,44,15,lizard,reptiles,685,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2852.png
686,60,10,plain,large_natural_outdoor_scenes,686,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7492.png
687,10,3,bowl,food_containers,687,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3091.png
688,95,0,whale,aquatic_mammals,688,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8512.png
689,63,12,porcupine,medium_mammals,689,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1337.png
690,16,3,can,food_containers,690,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5527.png
691,26,13,crab,non-insect_invertebrates,691,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1768.png
692,81,19,streetcar,vehicles_2,692,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4511.png
693,9,3,bottle,food_containers,693,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6089.png
694,13,18,bus,vehicles_1,694,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/94.png
695,60,10,plain,large_natural_outdoor_scenes,695,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5267.png
696,13,18,bus,vehicles_1,696,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7567.png
697,19,11,cattle,large_omnivores_and_herbivores,697,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/843.png
698,73,1,shark,fish,698,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4503.png
